1566608780.24,Created on: ,2019-08-23 21:06:20.156
Timestamp,Barometer,Temperature
2019-08-23 21:06:21.156,11,21
2019-08-23 21:06:24.156,11,21
2019-08-23 21:06:27.156,11,21
2019-08-23 21:06:30.156,11,21
2019-08-23 21:06:33.156,11,21
2019-08-23 21:06:36.156,11,21
2019-08-23 21:06:39.156,11,21
2019-08-23 21:06:42.156,11,21
2019-08-23 21:06:45.156,11,21
2019-08-23 21:06:48.156,11,21
2019-08-23 21:06:51.156,11,21
2019-08-23 21:06:54.156,11,21
2019-08-23 21:06:57.156,11,21
2019-08-23 21:07:00.156,11,21
2019-08-23 21:07:03.156,11,21
2019-08-23 21:07:06.156,11,21
2019-08-23 21:07:09.156,11,21
2019-08-23 21:07:12.156,11,21
2019-08-23 21:07:15.156,11,21
2019-08-23 21:07:18.156,11,21
2019-08-23 21:07:21.156,11,21
2019-08-23 21:07:24.156,11,21
2019-08-23 21:07:27.156,11,21
2019-08-23 21:07:30.156,11,21
