1566689029.1,Created on: ,2019-08-24 19:23:49.156
Timestamp,Barometer,Temperature
2019-08-24 19:23:49.156,1,2
2019-08-24 19:23:52.156,1,2
2019-08-24 19:23:55.156,1,2
2019-08-24 19:23:58.156,1,2
2019-08-24 19:24:01.156,1,2
2019-08-24 19:24:04.156,1,2
2019-08-24 19:24:07.156,1,2
2019-08-24 19:24:10.156,1,2
2019-08-24 19:24:13.156,1,2
2019-08-24 19:24:16.156,1,2
2019-08-24 19:24:19.156,1,2
2019-08-24 19:24:22.156,1,2
2019-08-24 19:24:25.156,1,2
2019-08-24 19:24:28.156,1,2
2019-08-24 19:24:31.156,1,2
2019-08-24 19:24:34.156,1,2
2019-08-24 19:24:37.156,1,2
2019-08-24 19:24:40.156,1,2
2019-08-24 19:24:43.156,1,2
2019-08-24 19:24:46.156,1,2
2019-08-24 19:24:49.156,1,2
2019-08-24 19:24:52.156,1,2
2019-08-24 19:24:55.156,1,2
2019-08-24 19:24:58.156,1,2
2019-08-24 19:25:01.156,1,2
2019-08-24 19:25:04.156,1,2
2019-08-24 19:25:07.156,1,2
2019-08-24 19:25:10.156,1,2
2019-08-24 19:25:13.156,1,2
2019-08-24 19:25:16.156,1,2
2019-08-24 19:25:19.156,1,2
2019-08-24 19:25:22.156,1,2
2019-08-24 19:25:25.156,1,2
2019-08-24 19:25:28.156,1,2
2019-08-24 19:25:31.156,1,2
2019-08-24 19:25:34.156,1,2
2019-08-24 19:25:37.156,1,2
2019-08-24 19:25:40.156,1,2
2019-08-24 19:25:43.156,1,2
2019-08-24 19:25:46.156,1,2
2019-08-24 19:25:49.156,1,2
2019-08-24 19:25:52.156,1,2
2019-08-24 19:25:55.156,1,2
2019-08-24 19:25:58.156,1,2
2019-08-24 19:26:01.156,1,2
2019-08-24 19:26:04.156,1,2
2019-08-24 19:26:07.156,1,2
2019-08-24 19:26:10.156,1,2
2019-08-24 19:26:13.156,1,2
2019-08-24 19:26:16.156,1,2
2019-08-24 19:26:19.156,1,2
2019-08-24 19:26:22.156,1,2
2019-08-24 19:26:25.156,1,2
2019-08-24 19:26:28.156,1,2
2019-08-24 19:26:31.156,1,2
2019-08-24 19:26:34.156,1,2
2019-08-24 19:26:37.156,1,2
2019-08-24 19:26:40.156,1,2
2019-08-24 19:26:43.156,1,2
2019-08-24 19:26:46.156,1,2
2019-08-24 19:26:49.156,1,2
2019-08-24 19:26:52.156,1,2
2019-08-24 19:26:55.156,1,2
2019-08-24 19:26:58.156,1,2
2019-08-24 19:27:01.156,1,2
2019-08-24 19:27:04.156,1,2
2019-08-24 19:27:07.156,1,2
2019-08-24 19:27:10.156,1,2
2019-08-24 19:27:13.156,1,2
2019-08-24 19:27:16.156,1,2
2019-08-24 19:27:19.156,1,2
2019-08-24 19:27:22.156,1,2
2019-08-24 19:27:25.156,1,2
2019-08-24 19:27:28.156,1,2
2019-08-24 19:27:31.156,1,2
2019-08-24 19:27:34.156,1,2
2019-08-24 19:27:37.156,1,2
2019-08-24 19:27:40.156,1,2
2019-08-24 19:27:43.156,1,2
2019-08-24 19:27:46.156,1,2
2019-08-24 19:27:49.156,1,2
2019-08-24 19:27:52.156,1,2
2019-08-24 19:27:55.156,1,2
2019-08-24 19:27:58.156,1,2
2019-08-24 19:28:01.156,1,2
2019-08-24 19:28:04.156,1,2
2019-08-24 19:28:07.156,1,2
2019-08-24 19:28:10.156,1,2
2019-08-24 19:28:13.156,1,2
2019-08-24 19:28:16.156,1,2
2019-08-24 19:28:19.156,1,2
2019-08-24 19:28:22.156,1,2
2019-08-24 19:28:25.156,1,2
2019-08-24 19:28:28.156,1,2
2019-08-24 19:28:31.156,1,2
2019-08-24 19:28:34.156,1,2
2019-08-24 19:28:37.156,1,2
2019-08-24 19:28:40.156,1,2
2019-08-24 19:28:43.156,1,2
2019-08-24 19:28:46.156,1,2
