1566506950.97,Created on: ,2019-08-22 16:49:10.156
Timestamp,Barometer,Temperature
2019-08-22 16:49:12.156,12,321
2019-08-22 16:49:14.156,12,321
2019-08-22 16:49:21.156,12,321432
2019-08-22 16:49:23.156,12,321432
2019-08-22 16:49:24.156,12,321432
2019-08-22 16:49:28.156,12,32143
2019-08-22 16:49:46.156,12,32143
2019-08-22 16:49:48.156,12,32143
2019-08-22 16:49:49.156,12,32143
2019-08-22 16:49:50.156,12,32143
2019-08-22 16:49:51.156,12,32143
2019-08-22 16:49:51.156,12,32143
2019-08-22 16:49:52.156,12,32143
2019-08-22 16:49:52.156,12,32143
2019-08-22 16:49:58.156,12,3214
2019-08-22 16:50:04.156,1222,3214
2019-08-22 16:50:10.156,122,3214
2019-08-22 16:51:38.156,122,3214
2019-08-22 16:51:38.156,122,3214
2019-08-22 16:51:38.156,122,3214
2019-08-22 16:51:38.156,122,3214
2019-08-22 16:51:38.156,122,3214
2019-08-22 16:51:38.156,122,3214
2019-08-22 16:51:38.156,122,3214
2019-08-22 16:51:38.156,122,3214
2019-08-22 16:51:38.156,122,3214
2019-08-22 16:51:38.156,122,3214
2019-08-22 16:51:38.156,122,3214
2019-08-22 16:51:38.156,122,3214
2019-08-22 16:51:38.156,122,3214
2019-08-22 16:51:38.156,122,3214
