1566599625.64,Created on: ,2019-08-23 18:33:45.156
Timestamp,Barometer,Temperature
2019-08-23 18:37:48.156,11,22
2019-08-23 18:37:51.156,11,22
2019-08-23 18:37:54.156,11,22
2019-08-23 18:37:57.156,11,22
2019-08-23 18:38:00.156,11,22
2019-08-23 18:38:03.156,11,22
2019-08-23 18:38:06.156,11,22
2019-08-23 18:38:09.156,11,22
2019-08-23 18:38:12.156,11,22
2019-08-23 18:38:15.156,11,22
2019-08-23 18:38:18.156,11,22
2019-08-23 18:38:21.156,11,22
2019-08-23 18:38:24.156,11,22
2019-08-23 18:38:27.156,11,22
2019-08-23 18:38:30.156,11,22
2019-08-23 18:38:33.156,11,22
