1566687828.0,Created on: ,2019-08-24 19:03:48.156
Timestamp,Barometer,Temperature
2019-08-24 19:03:48.156,1,2
2019-08-24 19:03:51.156,1,2
2019-08-24 19:03:54.156,1,2
2019-08-24 19:03:57.156,1,2
2019-08-24 19:04:00.156,1,2
2019-08-24 19:04:03.156,1,2
2019-08-24 19:04:06.156,1,2
2019-08-24 19:04:09.156,1,2
2019-08-24 19:04:12.156,1,2
2019-08-24 19:04:15.156,1,2
2019-08-24 19:04:18.156,1,2
2019-08-24 19:04:21.156,1,2
2019-08-24 19:04:24.156,1,2
2019-08-24 19:04:27.156,1,2
2019-08-24 19:04:30.156,1,2
2019-08-24 19:04:33.156,1,2
2019-08-24 19:04:36.156,1,2
2019-08-24 19:04:39.156,1,2
2019-08-24 19:04:42.156,1,2
2019-08-24 19:04:45.156,1,2
2019-08-24 19:04:48.156,1,2
2019-08-24 19:04:51.156,1,2
2019-08-24 19:04:54.156,1,2
2019-08-24 19:04:57.156,1,2
2019-08-24 19:05:00.156,1,2
2019-08-24 19:05:03.156,1,2
2019-08-24 19:05:06.156,1,2
2019-08-24 19:05:09.156,1,2
2019-08-24 19:05:12.156,1,2
2019-08-24 19:05:15.156,1,2
2019-08-24 19:05:18.156,1,2
2019-08-24 19:05:21.156,1,2
2019-08-24 19:05:24.156,1,2
2019-08-24 19:05:27.156,1,2
2019-08-24 19:05:30.156,1,2
2019-08-24 19:05:33.156,1,2
2019-08-24 19:05:36.156,1,2
2019-08-24 19:05:39.156,1,2
2019-08-24 19:05:42.156,1,2
2019-08-24 19:05:45.156,1,2
2019-08-24 19:05:48.156,1,2
2019-08-24 19:05:51.156,1,2
2019-08-24 19:05:54.156,1,2
2019-08-24 19:05:57.156,1,2
2019-08-24 19:06:00.156,1,2
2019-08-24 19:06:03.156,1,2
2019-08-24 19:06:06.156,1,2
2019-08-24 19:06:09.156,1,2
2019-08-24 19:06:12.156,1,2
2019-08-24 19:06:15.156,1,2
2019-08-24 19:06:18.156,1,2
2019-08-24 19:06:21.156,1,2
2019-08-24 19:06:24.156,1,2
2019-08-24 19:06:27.156,1,2
2019-08-24 19:06:30.156,1,2
2019-08-24 19:06:33.156,1,2
2019-08-24 19:06:36.156,1,2
2019-08-24 19:06:39.156,1,2
2019-08-24 19:06:42.156,1,2
2019-08-24 19:06:45.156,1,2
2019-08-24 19:06:48.156,1,2
2019-08-24 19:06:51.156,1,2
2019-08-24 19:06:54.156,1,2
2019-08-24 19:06:57.156,1,2
2019-08-24 19:07:00.156,1,2
2019-08-24 19:07:03.156,1,2
2019-08-24 19:07:06.156,1,2
2019-08-24 19:07:09.156,1,2
2019-08-24 19:07:12.156,1,2
2019-08-24 19:07:15.156,1,2
2019-08-24 19:07:18.156,1,2
2019-08-24 19:07:21.156,1,2
2019-08-24 19:07:24.156,1,2
2019-08-24 19:07:27.156,1,2
2019-08-24 19:07:30.156,1,2
2019-08-24 19:07:33.156,1,2
2019-08-24 19:07:36.156,1,2
2019-08-24 19:07:39.156,1,2
2019-08-24 19:07:42.156,1,2
2019-08-24 19:07:45.156,1,2
2019-08-24 19:07:48.156,1,2
2019-08-24 19:07:51.156,1,2
2019-08-24 19:07:54.156,1,2
2019-08-24 19:07:57.156,1,2
2019-08-24 19:08:00.156,1,2
2019-08-24 19:08:03.156,1,2
2019-08-24 19:08:06.156,1,2
2019-08-24 19:08:09.156,1,2
2019-08-24 19:08:12.156,1,2
2019-08-24 19:08:15.156,1,2
2019-08-24 19:08:18.156,1,2
2019-08-24 19:08:21.156,1,2
2019-08-24 19:08:24.156,1,2
2019-08-24 19:08:27.156,1,2
2019-08-24 19:08:30.156,1,2
2019-08-24 19:08:33.156,1,2
2019-08-24 19:08:36.156,1,2
2019-08-24 19:08:39.156,1,2
2019-08-24 19:08:42.156,1,2
2019-08-24 19:08:45.156,1,2
