1566689700.47,Created on: ,2019-08-24 19:35:00.156
Timestamp,Barometer,Temperature
2019-08-24 19:35:00.156,1,2
2019-08-24 19:35:03.156,1,2
2019-08-24 19:35:06.156,1,2
2019-08-24 19:35:09.156,1,2
2019-08-24 19:35:12.156,1,2
2019-08-24 19:35:15.156,1,2
2019-08-24 19:35:18.156,1,2
2019-08-24 19:35:21.156,1,2
2019-08-24 19:35:24.156,1,2
2019-08-24 19:35:27.156,1,2
2019-08-24 19:35:30.156,1,2
2019-08-24 19:35:33.156,1,2
2019-08-24 19:35:44.156,1,2
2019-08-24 19:35:47.156,1,2
2019-08-24 19:35:50.156,1,2
2019-08-24 19:35:53.156,1,2
2019-08-24 19:35:56.156,1,2
2019-08-24 19:35:59.156,1,2
2019-08-24 19:36:02.156,1,2
2019-08-24 19:36:05.156,1,2
2019-08-24 19:36:08.156,1,2
2019-08-24 19:36:11.156,1,2
2019-08-24 19:36:14.156,1,2
2019-08-24 19:36:17.156,1,2
2019-08-24 19:36:20.156,1,2
2019-08-24 19:36:23.156,1,2
2019-08-24 19:36:26.156,1,2
2019-08-24 19:36:29.156,1,2
2019-08-24 19:36:32.156,1,2
2019-08-24 19:36:35.156,1,2
2019-08-24 19:36:46.156,1,2
2019-08-24 19:36:49.156,1,2
2019-08-24 19:36:52.156,1,2
2019-08-24 19:36:55.156,1,2
2019-08-24 19:36:58.156,1,2
2019-08-24 19:37:01.156,1,2
2019-08-24 19:37:04.156,1,2
2019-08-24 19:37:07.156,1,2
2019-08-24 19:37:10.156,1,2
2019-08-24 19:37:13.156,1,2
2019-08-24 19:37:16.156,1,2
2019-08-24 19:37:19.156,1,2
2019-08-24 19:37:39.156,1,2
2019-08-24 19:37:42.156,1,2
2019-08-24 19:37:45.156,1,2
2019-08-24 19:37:48.156,1,2
2019-08-24 19:37:51.156,1,2
2019-08-24 19:37:54.156,1,2
2019-08-24 19:37:57.156,1,2
2019-08-24 19:38:00.156,1,2
2019-08-24 19:38:03.156,1,2
2019-08-24 19:38:06.156,1,2
2019-08-24 19:38:09.156,1,2
2019-08-24 19:38:12.156,1,2
2019-08-24 19:38:15.156,1,2
2019-08-24 19:38:18.156,1,2
