1566609079.88,Created on: ,2019-08-23 21:11:19.156
Timestamp,Barometer,Temperature
2019-08-23 21:11:21.156,15,21
2019-08-23 21:11:24.156,19,31
2019-08-23 21:11:27.156,13,28
2019-08-23 21:11:30.156,14,30
2019-08-23 21:11:33.156,15,22
2019-08-23 21:11:36.156,16,30
2019-08-23 21:11:39.156,13,31
2019-08-23 21:11:42.156,17,27
2019-08-23 21:11:45.156,14,27
2019-08-23 21:11:48.156,20,26
2019-08-23 21:11:51.156,14,26
2019-08-23 21:11:54.156,19,31
2019-08-23 21:11:57.156,19,25
2019-08-23 21:12:00.156,14,28
2019-08-23 21:12:03.156,20,21
2019-08-23 21:12:06.156,19,28
